ticker,exchange,company,country,sector,mktcap_2022,revenue_2022,totReturn_20050101_20231231,mapped_exchange,family
DSCT.TA,IT,ISRAEL DISCOUNT BANK-A,Israel,Financials,6496337596.4079685,4758667296.8354025,7.473505227861699,TA,Non-Family
HFG.L,LN,HILTON FOOD GROUP PLC,United Kingdom,Consumer Staples,602651978.6752,4757082527.640809,NA,L,Non-Family
011760.KS,KS,HYUNDAI CORP,South Korea,Materials,154891376.96263394,4755772071.829761,5.908039486930261,KS,Non-Family
600340.SS,CH,CHINA FORTUNE LAND DEVELOP-A,China,Real Estate,1416565791.319978,4749936555.080883,9.756482990202597,SS,Family
PSON.L,LN,PEARSON PLC,United Kingdom,Communications,8138291848.2944,4748922205.102668,6.2171449396257294,L,Non-Family
0951.HK,HK,CHAOWEI POWER HOLDINGS LTD,China,Energy,239175382.83129913,4748273100.547644,NA,HK,Non-Family
000415.SS,CH,BOHAI LEASING CO LTD-A,China,Financials,1981241392.7463546,4746969015.540076,2.5438806956973314,SS,Non-Family
002146.SZ,SZ,RISESUN REAL ESTATE DEVEL-A,China,Real Estate,1367743586.2348883,4742584707.326873,NA,SZ,Non-Family
QNBFB.IS,TI,QNB BANK AS,Turkey,Financials,9577208247.647446,4738313225.921345,40.54973794954999,IS,Non-Family
BAER.SW,SW,JULIUS BAER GROUP LTD,Switzerland,Financials,12070440045.786213,4734453727.293504,NA,SW,Non-Family
SIMH3.SA,BZ,SIMPAR SA,Brazil,Financials,1056373371.6663514,4731735885.1738,NA,SA,Non-Family
AMS.MC,SM,AMADEUS IT GROUP SA,Spain,Consumer Discretionary,23426817320.7552,4724910243.100461,NA,MC,Non-Family
FBIN,US,FORTUNE BRANDS INNOVATIONS I,United States,Consumer Discretionary,7312396288,4722999808,NA,NA,Non-Family
MTNN.JO,NL,MTN NIGERIA COMMUNICATIONS P,Nigeria,Communications,9493709653.037142,4721096776.955129,NA,JO,Non-Family
LII,US,LENNOX INTERNATIONAL INC,United States,Industrials,8485473280,4718400000,19.344533262599573,NA,Non-Family
PSN.L,LN,PERSIMMON PLC,United Kingdom,Consumer Discretionary,4700178842.9824,4717765674.589634,9.250832216213144,L,Non-Family
HUH1V.HE,FH,HUHTAMAKI OYJ,Finland,Materials,3577120005.7344,4717642911.788768,9.727961654298056,HE,Non-Family
5471.T,JP,DAIDO STEEL CO LTD,Japan,Materials,1293928421.7176702,4717009552.421654,6.954073422228002,T,Non-Family
3037.TW,TT,UNIMICRON TECHNOLOGY CORP,Taiwan,Technology,5772985306.345591,4715417164.987407,15.323905667793802,TW,Non-Family
BBNI.JK,IJ,BANK NEGARA INDONESIA PERSER,Indonesia,Financials,11093948415.339653,4714527541.197124,13.631379867624617,JK,Non-Family
AAF.L,LN,AIRTEL AFRICA PLC,United Kingdom,Communications,6888282112,4713999872,NA,L,Non-Family
1293.HK,HK,GRAND BAOXIN AUTO GROUP LTD,China,Consumer Discretionary,161848379.67123765,4713793726.412495,NA,HK,Non-Family
DBG.PA,FP,DERICHEBOURG,France,Industrials,642926543.5369216,4712503797.647207,-1.7862877857479864,PA,Non-Family
MEG.TO,CN,MEG ENERGY CORP,Canada,Energy,4055341220.9903917,4711460054.615764,NA,TO,Non-Family
BEP-U.TO,CN,BROOKFIELD RENEWABLE PARTNER,Canada,Utilities,6976569344,4711000064,12.760184838819576,TO,Non-Family
BYAN.JK,IJ,BAYAN RESOURCES TBK PT,Indonesia,Materials,45140901888,4703622144,NA,JK,Family
GCO.MC,SM,GRUPO CATALANA OCCIDENTE SA,Spain,Financials,3735537512.3199997,4703206398.044776,9.922468746897483,MC,Family
ELK.OL,NO,ELKEM ASA,Norway,Materials,2275292592.8869057,4698408602.68792,NA,OL,Non-Family
002384.SS,CH,SUZHOU DONGSHAN PRECISION-A,China,Technology,6104405610.413708,4696166042.077373,NA,SS,Non-Family
WMK,US,WEIS MARKETS INC,United States,Consumer Staples,2213472768,4695943168,5.638625583705559,NA,Family
DLR,US,DIGITAL REALTY TRUST INC,United States,Real Estate,29193410560,4691833856,17.547858844092843,NA,Non-Family
AMBP,US,ARDAGH METAL PACKAGING SA,Luxembourg,Materials,2871569920,4688999936,NA,NA,Non-Family
CLMT,US,CALUMET INC,United States,Materials,1339196416,4686300160,NA,NA,Non-Family
600507.SS,CH,FANGDA SPECIAL STEEL TECH-A,China,Materials,2034828390.6879659,4678795398.31824,14.340598898817426,SS,Non-Family
OANDO.JO,NL,OANDO PLC,Nigeria,Energy,105716626.17146826,4677651688.767734,-3.1394013401377485,JO,Non-Family
000050.SS,CH,TIANMA MICROELECTRONICS-A,China,Technology,3085277295.6831822,4676436959.668404,5.087191035188354,SS,Non-Family
4676.T,JP,FUJI MEDIA HOLDINGS INC,Japan,Communications,2146117462.8496215,4676221990.93579,0.7318325063651487,T,Non-Family
603056.SS,CH,DEPPON LOGISTICS CO LTD-A,China,Industrials,3100850004.3487086,4668119382.45176,NA,SS,Non-Family
NEMAKA.MX,MM,NEMAK SAB DE CV,Mexico,Consumer Discretionary,871169472,4666891776,NA,MX,Non-Family
138930.KS,KS,BNK FINANCIAL GROUP INC,South Korea,Financials,1678691529.8785243,4666669505.182115,NA,KS,Non-Family
1238.HK,HK,POWERLONG REAL ESTATE HOLDIN,China,Real Estate,833207303.5108573,4666084071.824583,NA,HK,Non-Family
VAC,US,MARRIOTT VACATIONS WORLD,United States,Consumer Discretionary,5044578816,4656000000,NA,NA,Non-Family
BWY.L,LN,BELLWAY PLC,United Kingdom,Consumer Discretionary,3675606847.2064004,4654518580.307692,9.90821061377336,L,Non-Family
QRVO,US,QORVO INC,United States,Technology,12916877312,4645713920,NA,NA,Non-Family
ACQ.TO,CN,AUTOCANADA INC,Canada,Consumer Discretionary,405747985.218034,4644277931.028835,NA,TO,Non-Family
002271.SS,CH,BEIJING ORIENTAL YUHONG-A,China,Materials,12255361911.1124,4641692931.196128,NA,SS,Non-Family
PBH.TO,CN,PREMIUM BRANDS HOLDINGS CORP,Canada,Consumer Staples,2700097655.580192,4637585186.974219,19.113430670550756,TO,Non-Family
VCB.VN,VN,BANK FOR FOREIGN TRADE JSC,Vietnam,Financials,16020744734.158428,4634980121.93668,NA,VN,Non-Family
GMS,US,GMS INC,United States,Consumer Discretionary,2050965376,4634874880,NA,NA,Non-Family
2618.TW,TT,EVA AIRWAYS CORP,Taiwan,Industrials,4908273721.314676,4634172420.142643,3.947144274011327,TW,Non-Family
MMS,US,MAXIMUS INC,United States,Technology,3516991488,4631017984,14.40210366163386,NA,Non-Family
CBOM.ME,RM,CREDIT BANK OF MOSCOW PJSC,Russia,Financials,3069333589.7547965,4626584783.3901205,NA,ME,Non-Family
SCHO.CO,DC,SCHOUW & CO,Denmark,Consumer Staples,1767484827.010054,4620756670.230362,14.805555170744178,CO,Non-Family
1585.HK,HK,YADEA GROUP HOLDINGS LTD,China,Consumer Discretionary,5013614198.82295,4618734091.312789,NA,HK,Non-Family
ACKB.BR,BB,ACKERMANS & VAN HAAREN,Belgium,Industrials,5693330081.28,4618176572.435646,12.22252471477574,BR,Family
8242.T,JP,H2O RETAILING CORP,Japan,Consumer Discretionary,858511693.5834155,4617088635.445978,2.1865890682059907,T,Non-Family
6862.HK,HK,HAIDILAO INTERNATIONAL HOLDI,China,Consumer Discretionary,16003898372.423391,4615639554.236216,NA,HK,Non-Family
010140.KS,KS,SAMSUNG HEAVY INDUSTRIES,South Korea,Industrials,3474010658.6680675,4614268894.132784,3.543530889654023,KS,Non-Family
PAYX,US,PAYCHEX INC,United States,Industrials,44566417408,4611700224,10.314197897758248,NA,Non-Family
ITV.L,LN,ITV PLC,United Kingdom,Communications,3659874726.5024,4609211735.384613,0.9092035441028656,L,Non-Family
HAPV3.SA,BZ,HAPVIDA PARTICIPACOES E INVE,Brazil,Financials,6820111155.664839,4608892962.510532,NA,SA,Non-Family
DQ,US,DAQO NEW ENERGY CORP-ADR,China,Energy,3019482112,4608350208,NA,NA,Non-Family
RITM,US,RITHM CAPITAL CORP,United States,Financials,3870252288,4606850048,NA,NA,Non-Family
0008.HK,HK,PCCW LTD,Hong Kong,Communications,3487486979.504467,4605669664.9507675,8.076760502639612,HK,Non-Family
BPOST.BR,BB,BPOST SA,Belgium,Industrials,1029117747.0783999,4604941573.5449085,NA,BR,Non-Family
SNAP,US,SNAP INC - A,United States,Communications,14088070144,4601846784,NA,NA,Non-Family
ENG.WA,PW,ENERGA SA,Poland,Utilities,667269279.860825,4601055898.7337,NA,WA,Non-Family
688303.SS,CH,XINJIANG DAQO NEW ENERGY C-A,China,Energy,14772715085.379642,4601017782.798031,NA,SS,Non-Family
1093.HK,HK,CSPC PHARMACEUTICAL GROUP LT,China,Health Care,12542446469.718494,4600511619.957635,12.694623382301518,HK,Non-Family
2801.T,JP,KIKKOMAN CORP,Japan,Consumer Staples,12810167083.38269,4599215004.813885,13.387804938639691,T,Non-Family
EXPI,US,EXP WORLD HOLDINGS INC,United States,Real Estate,1693458816,4598160896,NA,NA,Non-Family
600498.SS,CH,FIBERHOME TELECOM TECH CO-A,China,Technology,2150478374.1628737,4597679909.915514,8.401299164468679,SS,Non-Family
WLN.PA,FP,WORLDLINE SA,France,Financials,11024886249.164799,4596621029.258168,NA,PA,Non-Family
SF,US,STIFEL FINANCIAL CORP,United States,Financials,6149163008,4592825856,14.041138774978833,NA,Non-Family
RTO.L,LN,RENTOKIL INITIAL PLC,United Kingdom,Industrials,15487620349.952,4591902305.589954,8.05007883361486,L,Non-Family
9533.T,JP,TOHO GAS CO LTD,Japan,Utilities,2356038878.0519905,4589178469.060982,4.1075158322405825,T,Non-Family
PBK.KL,MK,PUBLIC BANK BERHAD,Malaysia,Financials,19037866899.150887,4586784850.713892,11.29311717793,KL,Non-Family
ILMN,US,ILLUMINA INC,United States,Health Care,31947599872,4584000000,19.46791036901199,NA,Non-Family
NXI.PA,FP,NEXITY,France,Real Estate,1566741465.2287998,4583614145.6200905,4.613605209408456,PA,Non-Family
ANE.MC,SM,CORP ACCIONA ENERGIAS RENOVA,Spain,Energy,12745143730.278399,4582823022.509802,NA,MC,Non-Family
ASGN,US,ASGN INC,United States,Technology,4033260032,4581100032,16.605892485507432,NA,Non-Family
3360.T,JP,SHIP HEALTHCARE HOLDINGS INC,Japan,Health Care,1543010508.1934845,4580629043.65602,NA,T,Non-Family
8279.T,JP,YAOKO CO LTD,Japan,Consumer Staples,2121457089.8321815,4577743535.9793215,12.77116378588734,T,Non-Family
DOX,US,AMDOCS LTD,United States,Technology,9600897024,4576696832,7.615767768205228,NA,Non-Family
2128.HK,HK,CHINA LESSO GROUP HOLDINGS L,China,Materials,3240923039.4572816,4575277179.145631,NA,HK,Family
601615.SS,CH,MING YANG SMART ENERGY GRO-A,China,Energy,8263987856.086742,4572386995.417977,NA,SS,Non-Family
000792.SS,CH,QINGHAI SALT LAKE INDUSTRY-A,China,Materials,17869128637.114777,4571153566.113763,6.44974082417149,SS,Non-Family
003550.KS,KS,LG CORP,South Korea,Technology,9643921799.07341,4566461572.280767,11.56112207785549,KS,Non-Family
GNRC,US,GENERAC HOLDINGS INC,United States,Industrials,6182225920,4564737024,NA,NA,Non-Family
6383.T,JP,DAIFUKU CO LTD,Japan,Industrials,9112285883.514313,4562060883.465822,16.59045840873976,T,Non-Family
000411.SS,CH,ZHEJIANG INTERNATIONAL GRP-A,China,Health Care,516115868.14716035,4553275541.312452,8.695778267778165,SS,Non-Family
EMBR3.SA,BZ,EMBRAER SA,Brazil,Industrials,1988386233.4026859,4550666221.611308,3.2949749276480755,SA,Non-Family
URBN,US,URBAN OUTFITTERS INC,United States,Consumer Discretionary,2769499648,4548763136,2.529945622961982,NA,Non-Family
AXIATA.KL,MK,AXIATA GROUP BERHAD,Malaysia,Communications,6438192507.83272,4546428329.580879,NA,KL,Non-Family
DTC,SJ,DATATEC LTD,South Africa,Consumer Discretionary,506323424,4546398208,16.573106294456764,NA,Non-Family
JSW.WA,PW,JASTRZEBSKA SPOLKA WEGLOWA S,Poland,Materials,1563122779.8379343,4545804540.521343,NA,WA,Non-Family
5333.T,JP,NGK INSULATORS LTD,Japan,Consumer Discretionary,4494132008.687068,4545772414.413404,4.786841735963132,T,Non-Family
002236.SS,CH,ZHEJIANG DAHUA TECHNOLOGY-A,China,Consumer Discretionary,4913526533.499551,4545262209.990849,NA,SS,Non-Family
DUE.DE,GR,DUERR AG,Germany,Industrials,2336336378.0095997,4543921013.098134,11.65189210027795,DE,Non-Family
JELD,US,JELD-WEN HOLDING INC,United States,Consumer Discretionary,823233984,4543808000,NA,NA,Non-Family
033780.KS,KS,KT&G CORP,South Korea,Consumer Staples,8469546227.711706,4541879519.125476,10.164994112383653,KS,Non-Family
GBF.DE,GR,BILFINGER SE,Germany,Industrials,1084986323.0784,4541745020.085172,5.248979792402908,DE,Non-Family
KIO,SJ,KUMBA IRON ORE LTD,South Africa,Materials,9305882187.452314,4540905864.437138,NA,NA,Non-Family
000166.SS,CH,SHENWAN HONGYUAN GROUP CO-A,China,Financials,13467015781.752821,4539780911.073008,NA,SS,Non-Family
DPZ,US,DOMINO'S PIZZA INC,United States,Consumer Discretionary,12269389824,4537158144,22.783586313673567,NA,Non-Family
BCO,US,BRINK'S CO/THE,United States,Industrials,2486772992,4535499776,8.825019246841093,NA,Non-Family
600578.SS,CH,BEIJING JINGNENG POWER CO -A,China,Utilities,3153490129.5915117,4533372256.048665,3.5017182622299803,SS,Non-Family
6088.HK,HK,FIT HON TENG LTD,Taiwan,Technology,1912546176,4530603008,NA,HK,Non-Family
BELL.SW,SW,BELL FOOD GROUP AG - REG,Switzerland,Consumer Staples,1620607642.5313118,4521427572.500263,8.148451330434646,SW,Non-Family
GFINBURO.MX,MM,GRUPO FINANCIERO INBURSA-O,Mexico,Financials,10314923196.265995,4521331545.442271,11.475012180930655,MX,Non-Family
300760.SS,CH,SHENZHEN MINDRAY BIO-MEDIC-A,China,Health Care,55392663842.518776,4515561841.446252,NA,SS,Non-Family
TTC,US,TORO CO,United States,Industrials,10961537024,4514661888,13.98547277508968,NA,Non-Family
000830.SZ,SZ,LUXI CHEMICAL GROUP CO LT-A,China,Materials,3420188499.6955905,4514231565.100373,11.486753013225082,SZ,Non-Family
300919.SS,CH,CNGR ADVANCED MATERIAL CO -A,China,Materials,6340161029.774158,4512304674.431788,NA,SS,Non-Family
NK.PA,FP,IMERYS SA,France,Materials,3283918428.4672,4509725296.381417,-0.08651750375452405,PA,Family
600141.SS,CH,HUBEI XINGFA CHEMICALS GRP-A,China,Materials,4628215487.200302,4507384357.434532,12.10521942346061,SS,Non-Family
000370.KS,KS,HANWHA GENERAL INSURANCE CO,South Korea,Financials,432608289.2741717,4507368603.576628,2.4340825705855496,KS,Non-Family
9001.T,JP,TOBU RAILWAY CO LTD,Japan,Industrials,5112504010.00329,4506445115.914413,4.630950445462623,T,Non-Family
CCS,US,CENTURY COMMUNITIES INC,United States,Consumer Discretionary,1588957312,4505915904,NA,NA,Non-Family
8060.T,JP,CANON MARKETING JAPAN INC,Japan,Technology,2958564717.563545,4501008136.700955,7.9418822518959376,T,Non-Family
AU,US,ANGLOGOLD ASHANTI PLC,United Kingdom,Materials,8129221120,4501000192,-2.391340205398984,NA,Non-Family
600426.SS,CH,SHANDONG HUALU HENGSHENG-A,China,Materials,10186186637.288727,4497663411.765093,16.887856119557163,SS,Non-Family
TKR,US,TIMKEN CO,United States,Industrials,5129184768,4496699904,10.360588055859532,NA,Non-Family
004690.KS,KS,SAMCHULLY CO LTD,South Korea,Utilities,1065731947.7416376,4493520774.675572,4.113724837562915,KS,Non-Family
900947.SS,CH,SHANGHAI ZHENHUA HEAVY IND-B,China,Industrials,2028461232.1340563,4489708858.679468,1.6989601730312387,SS,Non-Family
601997.SS,CH,BANK OF GUIYANG CO LTD-A,China,Financials,2909652374.6847186,4485705238.523121,NA,SS,Non-Family
7130.T,JP,YAMAE GROUP HOLDINGS CO LTD,Japan,Consumer Staples,201091293.71503782,4485178504.117577,9.68104157589802,T,Non-Family
2264.T,JP,MORINAGA MILK INDUSTRY CO,Japan,Consumer Staples,1944857894.8338268,4482676154.974403,6.61545577898619,T,Non-Family
688005.SS,CH,NINGBO RONBAY NEW ENERGY T-A,China,Energy,4463622323.36996,4479478400.114733,NA,SS,Non-Family
2602.HK,HK,ONEWO INC-H,China,Real Estate,7409140674.339722,4476921699.124886,NA,HK,Non-Family
002304.SS,CH,JIANGSU YANGHE DISTILLERY-A,China,Consumer Staples,35048334268.40229,4476786783.277536,NA,SS,Non-Family
200550.SS,CH,JIANGLING MOTORS CORP LTD-B,China,Industrials,1305773076.276346,4476100935.674303,12.61723560938577,SS,Non-Family
PINE.L,LN,PINEWOOD TECHNOLOGIES GROUP,United Kingdom,Consumer Discretionary,324484484.2144,4475683069.230766,0.39100284637587635,L,Non-Family
WU,US,WESTERN UNION CO,United States,Financials,5143094784,4475500032,NA,NA,Non-Family
601139.SS,CH,SHENZHEN GAS CORP LTD-A,China,Utilities,2727193464.1811385,4470342800.401517,NA,SS,Non-Family
3301.HK,HK,RONSHINE CHINA HOLDINGS LTD,China,Real Estate,241670794.6539878,4470005358.507919,NA,HK,Non-Family
8051.T,JP,YAMAZEN CORP,Japan,Industrials,689933528.6607436,4469478050.636412,10.302505469295387,T,Non-Family
1860.T,JP,TODA CORP,Japan,Industrials,1878812017.6373806,4466245278.18066,5.729220857750095,T,Non-Family
MGNS.L,LN,MORGAN SINDALL GROUP PLC,United Kingdom,Industrials,876456856.9088,4466039253.102668,12.33996409617426,L,Non-Family
CCAP.CA,EY,QALA FOR FINANCIAL INVESTMEN,Egypt,Financials,153242684.1757984,4465367084.090512,NA,CA,Non-Family
1963.HK,HK,BANK OF CHONGQING CO LTD-H,China,Financials,2686688865.566927,4464656234.483419,NA,HK,Non-Family
MRVL,US,MARVELL TECHNOLOGY INC,United States,Technology,56152813568,4462383104,7.514831332381688,NA,Non-Family
RDOR3.SA,BZ,REDE D'OR SAO LUIZ SA,Brazil,Health Care,12604976323.813128,4461136943.785523,NA,SA,Non-Family
CIGI,US,COLLIERS INTL GR-SUBORD VOT,Canada,Real Estate,3946804224,4459487232,15.44147736257273,NA,Family
TRE.MC,SM,TECNICAS REUNIDAS SA,Spain,Industrials,546016275.072,4458925701.38066,NA,MC,Family
DNP.WA,PW,DINO POLSKA SA,Poland,Consumer Staples,8422472429.611318,4456484591.865215,NA,WA,Non-Family
ESRS.CA,EY,EZZ STEEL,Egypt,Materials,502398608.768869,4455318697.454392,15.91718961722317,CA,Family
DB1.DE,GR,DEUTSCHE BOERSE AG,Germany,Financials,31763969615.4624,4454217521.20726,15.20336056930116,DE,Non-Family
PRGO,US,PERRIGO CO PLC,Ireland,Consumer Staples,4591923200,4451599872,4.46669655199492,NA,Non-Family
OIL.VN,VN,PETROVIETNAM OIL,Vietnam,Energy,345735145.8144888,4451331932.1150675,NA,VN,Non-Family
ALRS.ME,RM,ALROSA PJSC,Russia,Materials,5812446711.83181,4451315569.162564,NA,ME,Non-Family
BXC,US,BLUELINX HOLDINGS INC,United States,Consumer Discretionary,643446144,4450213888,0.7859642385227295,NA,Non-Family
AC.PA,FP,ACCOR SA,France,Consumer Discretionary,6578473685.4016,4449056346.205883,5.509003906492671,PA,Non-Family
BAJAJ-AUTO.NS,IN,BAJAJ AUTO LTD,India,Consumer Discretionary,13913919445.68197,4448833484.701756,NA,NS,Family
TU.BK,TB,THAI UNION GROUP PCL,Thailand,Consumer Staples,2270052039.014255,4447314175.804469,9.431672077191088,BK,Non-Family
FDP,US,FRESH DEL MONTE PRODUCE INC,United States,Consumer Staples,1252894976,4442299904,0.711011576447973,NA,Family
0978.HK,HK,CHINA MERCHANTS LAND LTD,Hong Kong,Real Estate,366957478.9087641,4442056764.125753,-7.379782427436821,HK,Non-Family
MDU,US,MDU RESOURCES GROUP INC,United States,Materials,6177948672,4441783808,5.602528536801743,NA,Non-Family
AENA.MC,SM,AENA SME SA,Spain,Industrials,18846005391.155197,4441298809.776771,NA,MC,Non-Family
PFDAVVND.CL,CB,BANCO DAVIVIENDA SA,Colombia,Financials,2567309606.8775477,4438397770.951227,NA,CL,Non-Family
KTB.BK,TB,KRUNG THAI BANK PUB CO LTD,Thailand,Financials,7138462561.320482,4434753262.096307,8.530180445096413,BK,Non-Family
KRN.DE,GR,KRONES AG,Germany,Industrials,3553130656.1535997,4433614076.08787,8.898089318747893,DE,Family
002408.SS,CH,ZIBO QIXIANG TENGDA CHEMIC-A,China,Industrials,2901057341.489578,4433007352.188609,NA,SS,Non-Family
EMMN.SW,SW,EMMI AG-REG,Switzerland,Consumer Staples,4543769646.13828,4432370932.427604,13.118241090947125,SW,Non-Family
1913.HK,HK,PRADA S.P.A.,Italy,Consumer Discretionary,14464043365.0688,4424487578.503019,NA,HK,Family
PRIM,US,PRIMORIS SERVICES CORP,United States,Industrials,1165560320,4420598784,NA,NA,Non-Family
DSY,SJ,DISCOVERY LTD,South Africa,Financials,5173768970.307985,4417990584.658489,12.983239963903426,NA,Non-Family
601872.SS,CH,CHINA MERCHANTS ENERGY -A,China,Industrials,6584776292.001276,4417826121.582068,NA,SS,Non-Family
TEX,US,TEREX CORP,United States,Industrials,2853696000,4417699840,5.325469383049808,NA,Non-Family
FTNT,US,FORTINET INC,United States,Technology,38207533056,4417399808,NA,NA,Non-Family
BLMN,US,BLOOMIN' BRANDS INC,United States,Consumer Discretionary,1838112384,4416507904,NA,NA,Non-Family
8154.T,JP,KAGA ELECTRONICS CO LTD,Japan,Technology,702838893.84666,4415643547.128143,9.930751499651258,T,Non-Family
1942.T,JP,KANDENKO CO LTD,Japan,Industrials,1401697699.5064166,4413328254.055031,7.258771959986499,T,Non-Family
ELAN,US,ELANCO ANIMAL HEALTH INC,United States,Health Care,5795185152,4410999808,NA,NA,Non-Family
8086.T,JP,NIPRO CORP,Japan,Health Care,1373891938.137545,4406399592.165077,3.824569515196563,T,Non-Family
200016.SS,CH,KONKA GROUP CO LTD-B,China,Technology,1244496355.7823327,4402873608.360087,1.4929834896836303,SS,Non-Family
EVN.VI,AV,EVN AG,Austria,Utilities,2973078493.799186,4402845891.3673115,8.088652260537565,VI,Non-Family
8075.T,JP,SHINSHO CORP,Japan,Materials,259327073.37940112,4402498845.693148,8.286594157660021,T,Non-Family
CG,US,CARLYLE GROUP INC/THE,United States,Financials,10810991616,4397199872,NA,NA,Non-Family
SRT.DE,GR,SARTORIUS AG,Germany,Health Care,26828226747.596798,4397129656.930754,26.12646266074561,DE,Non-Family
PSG.MC,SM,PROSEGUR COMP SEGURIDAD,Spain,Industrials,1035038856.4288,4396588220.255409,4.683637963103382,MC,Family
1733.HK,HK,E-COMMODITIES HOLDINGS LTD,China,Materials,568157376.9819398,4394861227.132039,NA,HK,Non-Family
002020.KS,KS,KOLON CORP,South Korea,Consumer Discretionary,220119669.9431628,4393248950.0045805,9.574227874520291,KS,Non-Family
ENELGXCH.SN,CI,ENEL GENERACION CHILE SA,Chile,Utilities,1818841139.9092247,4391328688.339531,5.9922708868493935,SN,Non-Family
TAL,US,TAL EDUCATION GROUP- ADR,China,Consumer Discretionary,1858389504,4390906880,NA,NA,Non-Family
